ProfID,OBJECTID,X_coord,Y_coord
P4449,8021,7589629,4573581
P4450,8022,7587882,4572960
P4451,8023,7585040,4572992
P4452,8024,7585093,4571371
P4453,8025,7586872,4570624
P4454,8026,7589282,4571487
P4455,8027,7588566,4569456
P4456,8028,7587145,4568582
P4457,8029,7586166,4569256
P4459,8030,7619910,4609302
P4461,8031,7620294,4610315
P4463,8032,7621983,4609460
P4464,8033,7621251,4608705
P4465,8034,7620163,4608728
P4466,8035,7622519,4608796
P4467,8036,7621690,4607878
P4468,8037,7620907,4607664
P4469,8038,7622477,4610809
P4470,8039,7623047,4610710
P4472,8040,7623126,4609405
P4474,8041,7624601,4610682
P4475,8042,7625373,4608974
P4476,8043,7624423,4607973
P4477,8044,7625709,4607039
P4478,8045,7626559,4608396
P4479,8046,7626631,4609116
P4480,8047,7627718,4608835
P4481,8048,7628225,4607293
P4482,8049,7626745,4607467
P4483,8050,7626520,4606842
P4485,8051,7627161,4605880
P4486,8052,7629625,4606632
P4487,8053,7629661,4605770
P4488,8054,7623213,4606873
P4489,8055,7624578,4606335
P4491,8056,7628363,4606577
P4492,8057,7627790,4604559
P4493,8058,7629712,4604702
P4494,8059,7631104,4605414
P4495,8060,7631421,4603353
P4499,8061,7633695,4601668
P4500,8062,7632374,4601498
P4501,8063,7634095,4600723
P4502,8064,7632133,4600746
P4504,8065,7635720,4599670
P4506,8066,7622727,4607736
P4507,8067,7500939,4541517
P4509,8068,7508295,4530794
P4510,8069,7507684,4531936
P4511,8070,7508783,4533035
P4507,8071,7500188,4542618
P4518,8072,7528330,4593953
P4519,8073,7531327,4594639
P4520,8074,7531360,4591689
P4521,8075,7538971,4594029
P4522,8076,7541103,4593315
P4523,8077,7540091,4591793
P4524,8078,7553485,4581375
P4525,8079,7545148,4586886
P4528,8080,7547752,4570581
P4529,8081,7531287,4576875
P4530,8082,7531411,4575799
P4531,8083,7531354,4574908
P4532,8084,7527385,4577302
P4533,8085,7527836,4570400
P4534,8086,7630979,4559761
P4535,8087,7631768,4559183
P4536,8088,7632459,4560561
P4537,8089,7632871,4561534
P4538,8090,7631482,4561972
P4539,8091,7630037,4560850
P4540,8092,7630019,4557069
P4541,8093,7486176,4552695
P4542,8094,7603618,4690336
P4543,8095,7603098,4685988
P4544,8096,7602714,4685447
P4545,8097,7600609,4679581
P4546,8098,7597606,4680120
P4547,8099,7596052,4679276
P4548,8100,7623154,4668204
P4549,8101,7618845,4671098
P4550,8102,7619025,4669186
P4551,8103,7619617,4667311
P4552,8104,7456085,4601556
P4553,8105,7456593,4601693
P4554,8106,7456532,4601208
P4555,8107,7457064,4601467
P4556,8108,7456933,4600460
P4557,8109,7457547,4600898
P4558,8110,7456228,4601113
P4559,8111,7456300,4600742
P4560,8112,7456325,4600477
P4561,8113,7457695,4601275
P4562,8114,7458052,4601690
P4563,8115,7458490,4601802
P4564,8116,7458490,4601116
P4565,8117,7458175,4600725
P4566,8118,7458574,4600443
P4567,8119,7458989,4601182
P4568,8120,7459042,4600750
P4569,8121,7459157,4601863
P4570,8122,7459489,4601531
P4571,8123,7459670,4601872
P4572,8124,7459564,4601032
P4573,8125,7457274,4599910
P4574,8126,7456875,4599553
P4575,8127,7457440,4599118
P4576,8128,7457440,4598335
P4577,8129,7458473,4598568
P4578,8130,7458417,4597973
P4579,8131,7458900,4598379
P4580,8132,7459195,4597754
P4581,8133,7459704,4597507
P4582,8134,7459482,4597302
P4583,8135,7458595,4597195
P4584,8136,7457764,4596628
P4585,8137,7458304,4596549
P4586,8138,7458791,4596647
P4587,8139,7459210,4596839
P4588,8140,7458415,4596021
P4589,8141,7458193,4595921
P4590,8142,7457841,4595841
P4591,8143,7457389,4595454
P4592,8144,7458281,4595189
P4593,8145,7458808,4595628
P4594,8146,7459455,4596055
P4595,8147,7460589,4596952
P4596,8148,7461409,4597197
P4597,8149,7457264,4596725
P4599,8150,7457899,4599678
P4600,8151,7458154,4599182
P4601,8152,7458531,4599281
P4602,8153,7458765,4598902
P4603,8154,7458453,4599565
P4604,8155,7458964,4600053
P4605,8156,7459477,4600007
P4606,8157,7460177,4600454
P4607,8158,7460167,4599950
P4608,8159,7459767,4600507
P4609,8160,7459958,4600963
P4610,8161,7459347,4600318
P4611,8162,7459614,4599149
P4612,8163,7460017,4599201
P4613,8164,7460317,4599320
P4614,8165,7471580,4566310
P4626,8166,7472395,4567505
P4628,8167,7476591,4562676
P4632,8168,7476615,4561293
P4633,8169,7476364,4559150
P4636,8170,7479050,4561333
P4643,8171,7477735,4563143
P4644,8172,7478703,4565529
P4646,8173,7477705,4566454
P4652,8174,7480373,4567247
P4653,8175,7474364,4567867
P4654,8176,7474984,4566449
P4659,8177,7480403,4564703
P4660,8178,7481228,4565708
P4661,8179,7479667,4560794
P4664,8180,7478734,4559370
P4666,8181,7603594,4651070
P4667,8182,7606783,4650480
P4670,8183,7606570,4647167
P4671,8184,7605306,4646678
P4674,8185,7604315,4643571
P4675,8186,7608905,4643279
P4680,8187,7608773,4634393
P4681,8188,7606032,4632978
P4682,8189,7605329,4632004
P4683,8190,7607665,4633689
P4685,8191,7609110,4632027
P4686,8192,7605598,4631076
P4687,8193,7606459,4631053
P4688,8194,7607635,4629481
P4689,8195,7609087,4630567
P4690,8196,7610922,4630237
P4692,8197,7604318,4628485
P4693,8198,7605284,4629286
P4694,8199,7606085,4627474
P4695,8200,7605111,4626755
P4696,8201,7607215,4626748
P4697,8202,7608878,4626815
P4698,8203,7609260,4625063
P4699,8204,7610772,4624277
P4700,8205,7606459,4625213
P4701,8206,7605478,4624606
P4702,8207,7611425,4650748
P4705,8208,7613224,4648928
P4706,8209,7615080,4648878
P4713,8210,7612872,4645168
P4714,8211,7611301,4644727
P4717,8212,7618105,4644301
P4720,8213,7619527,4644208
P4722,8214,7612876,4643360
P4725,8215,7619272,4643096
P4728,8216,7622384,4646981
P4731,8217,7623635,4644611
P4732,8218,7622603,4648436
P4736,8219,7626258,4649403
P4742,8220,7629045,4647868
P4756,8221,7626485,4637971
P4759,8222,7627673,4635752
P4760,8223,7628789,4637423
P4761,8224,7628839,4634828
P4763,8225,7631683,4635646
P4756,8226,7629564,4633470
P4766,8227,7626322,4630704
P4771,8228,7615387,4633890
P4772,8229,7615835,4631970
P4774,8230,7613062,4632212
P4777,8231,7617114,4631081
P4778,8232,7617527,4629745
P4781,8233,7618949,4627071
P4787,8234,7619675,4631290
P4789,8235,7618842,4629852
P4790,8236,7621105,4625851
P4792,8237,7613452,4625559
P4794,8238,7624430,4624834
P4798,8239,7627671,4628524
P4800,8240,7624802,4631158
P4806,8241,7621508,4635582
P4808,8242,7611857,4634726
P4810,8243,7618740,4650368
P4812,8244,7633508,4648007
P4813,8245,7633490,4645459
P4827,8246,7640382,4646437
P4836,8247,7645229,4650768
P4842,8248,7651372,4651197
P4843,8249,7650053,4650387
P4852,8250,7645436,4643370
P4859,8251,7642720,4643868
P4861,8252,7640692,4640231
P4862,8253,7638260,4641232
P4864,8254,7638077,4642853
P4865,8255,7637283,4643545
P4866,8256,7636051,4644093
P4867,8257,7633397,4643147
P4868,8258,7633397,4640469
P4869,8259,7635359,4641852
P4871,8260,7638467,4644935
P4878,8261,7635876,4638562
P4879,8262,7635256,4637275
P4880,8263,7634517,4635098
P4881,8264,7636837,4635709
P4884,8265,7639436,4634374
P4886,8266,7637855,4638674
P4888,8267,7641470,4638578
P4897,8268,7640866,4633000
P4901,8269,7645801,4635082
P4929,8270,7641001,4631090
P4930,8271,7641071,4629845
P4934,8272,7645019,4629077
P4940,8273,7634041,4629963
P4941,8274,7633681,4627489
P4944,8275,7638410,4626909
P4945,8276,7640242,4627317
P4946,8277,7641439,4626119
P4957,8278,7649457,4627606
P4969,8279,7645914,4632685
P4972,8280,7465087,4574359
P4973,8281,7466967,4576493
P4974,8282,7466939,4577172
P4975,8283,7467153,4579030
P4976,8284,7464375,4580735
P4977,8285,7463331,4583250
P4979,8286,7655077,4622020
P4983,8287,7661227,4633608
P4988,8288,7642198,4622972
P4991,8289,7644064,4622269
P4993,8290,7647080,4621974
P5000,8291,7648924,4615339
P5003,8292,7652539,4611084
P5011,8293,7662550,4618567
P5022,8294,7660966,4617847
P5023,8295,7659409,4615690
P5030,8296,7659897,4610096
P5033,8297,7656940,4609738
P5034,8298,7653994,4611903
P5035,8299,7658086,4609344
P5038,8300,7654053,4607402
P5042,8301,7659693,4605795
P5046,8302,7663009,4605100
P5048,8303,7656404,4599414
P5050,8304,7661509,4597895
P5058,8305,7612671,4639575
P5060,8306,7628091,4661232
P5061,8307,7626581,4659554
P5062,8308,7627797,4655919
P5063,8309,7630216,4654898
P0446,8310,7625683,4665284
P5065,8311,7546138,4645644
P5067,8312,7546574,4644416
P5068,8313,7546408,4643717
P5069,8314,7546961,4644746
P5070,8315,7546645,4645147
P5071,8316,7547767,4646700
P5072,8317,7551936,4641981
P5073,8318,7552462,4641765
P5074,8319,7551900,4645316
P5076,8320,7544031,4652113
P5078,8321,7540750,4652999
P0914,8322,7543569,4655392
P5082,8323,7543441,4654297
P5083,8324,7544344,4654308
P5085,8325,7548404,4651662
P5087,8326,7552464,4646729
P5088,8327,7551662,4646148
P0914,8328,7541615,4654596
P5090,8329,7542249,4637985
P6517,8330,7592435,4633745
P5102,8331,7611245,4630615
P5104,8332,7653880,4618208
P5106,8333,7486186,4574647
P5117,8334,7496276,4576801
P5118,8335,7532974,4576631
P5119,8336,7534147,4574056
P5120,8337,7534143,4573348
P5121,8338,7534910,4575272
P5122,8339,7534960,4576058
P5123,8340,7596654,4593721
P5124,8341,7596841,4591761
P5125,8342,7598443,4591641
P5126,8343,7600316,4587483
P5127,8344,7600865,4588671
P5128,8345,7601709,4587662
P5129,8346,7603013,4589208
P5130,8347,7604470,4587291
P5131,8348,7596660,4561227
P5133,8349,7570267,4648972
P5136,8350,7574903,4648512
P5137,8351,7571182,4645622
P5141,8352,7576563,4646488
P5143,8353,7579373,4648644
P5145,8354,7581809,4649992
P5149,8355,7585360,4646893
P5150,8356,7586516,4649800
P5151,8357,7587680,4648548
P5152,8358,7588470,4648712
P5153,8359,7586708,4646912
P5156,8360,7585591,4644631
P5158,8361,7586390,4642186
P5161,8362,7588901,4641081
P5163,8363,7584794,4641016
P5164,8364,7584469,4639507
P5165,8365,7583783,4640597
P5167,8366,7582411,4638937
P5168,8367,7581357,4637428
P5169,8368,7580589,4643319
P5170,8369,7578846,4641644
P5172,8370,7577248,4640711
P5174,8371,7573984,4643142
P5175,8372,7573340,4642141
P5176,8373,7572967,4641318
P5177,8374,7571039,4641572
P5178,8375,7571112,4638778
P5179,8376,7570534,4635852
P5182,8377,7576560,4635255
P5183,8378,7570881,4632878
P5184,8379,7570216,4631232
P5185,8380,7577291,4633879
P5186,8381,7579201,4634314
P5187,8382,7575012,4632695
P5189,8383,7571537,4629528
P5190,8384,7571220,4628219
P5194,8385,7583271,4626602
P5197,8386,7586938,4627526
P5199,8387,7587239,4625366
P5200,8388,7588899,4625016
P5202,8389,7577996,4644077
P5204,8390,7591628,4648440
P5206,8391,7591753,4645889
P5208,8392,7594718,4647545
P5212,8393,7598531,4650628
P5215,8394,7596950,4645148
P5217,8395,7595333,4644087
P5219,8396,7599396,4642433
P5220,8397,7595940,4642332
P5223,8398,7593593,4640740
P5226,8399,7592829,4639307
P5227,8400,7590718,4638925
P5228,8401,7592777,4638019
P5229,8402,7591368,4637402
P5230,8403,7592635,4636147
P5231,8404,7594535,4636496
P5232,8405,7595615,4635981
P5233,8406,7596724,4635875
P5234,8407,7596375,4637479
P5235,8408,7595156,4638876
P5236,8409,7597605,4638905
P5237,8410,7598770,4634876
P5244,8411,7599377,4638490
P5245,8412,7602150,4637657
P5246,8413,7603265,4639059
P5247,8414,7600872,4639205
P5249,8415,7602740,4640732
P5250,8416,7602431,4642806
P5251,8417,7601614,4644609
P5252,8418,7602783,4645058
P5254,8419,7600412,4644473
P5255,8420,7600926,4647462
P5256,8421,7601971,4648826
P5257,8422,7603400,4649287
P5259,8423,7591871,4643174
P5260,8424,7591495,4644524
P5261,8425,7593610,4644524
P5264,8426,7599823,4631723
P5265,8427,7596401,4629796
P5266,8428,7594950,4631047
P5267,8429,7593753,4630256
P5268,8430,7594690,4628177
P5270,8431,7601100,4628857
P5271,8432,7603201,4629891
P5272,8433,7603066,4627590
P5273,8434,7600499,4626767
P5274,8435,7601441,4625825
P5275,8436,7602562,4625863
P5276,8437,7603851,4626572
P5277,8438,7599411,4625034
P5278,8439,7600770,4624520
P5279,8440,7603347,4624596
P5280,8441,7592192,4624726
P5281,8442,7594839,4624737
P5283,8443,7590805,4625094
P5284,8444,7592560,4626107
P5285,8445,7591152,4627255
P5287,8446,7570024,4639750
P5289,8447,7574594,4637276
P5293,8448,7576686,4650210
P4139,8449,7580818,4602847
P5439,8450,7652167,4614850
P5440,8451,7480239,4554679
P5443,8452,7486349,4554019
P5447,8453,7483407,4555383
P5451,8454,7483078,4556569
P5453,8455,7484183,4556353
P5454,8456,7484515,4555124
P5455,8457,7484985,4555507
P5461,8458,7485746,4556761
P5464,8459,7485062,4559320
P5469,8460,7486245,4559986
P5474,8461,7486609,4558788
P5443,8462,7481952,4553571
P5477,8463,7512575,4549131
P5478,8464,7511808,4547758
P5479,8465,7513530,4546585
P5480,8466,7515194,4546565
P5481,8467,7515608,4547032
P5482,8468,7516473,4547627
P5483,8469,7516969,4547401
P5484,8470,7516907,4546803
P5485,8471,7517116,4546286
P5486,8472,7516920,4547946
P5487,8473,7515690,4547852
P5488,8474,7517703,4548172
P5489,8475,7516157,4548688
P5490,8476,7516879,4548836
P5491,8477,7518260,4547782
P5492,8478,7519715,4546327
P5493,8479,7520281,4546032
P5494,8480,7520736,4544999
P5495,8481,7520785,4545999
P5496,8482,7521023,4546647
P5487,8483,7521232,4545462
P5498,8484,7521544,4544987
P5499,8485,7514263,4549000
P5500,8486,7515403,4548967
P5501,8487,7513411,4548561
P5501,8488,7513198,4547651
P5503,8489,7514444,4546840
P5504,8490,7519011,4546239
P5505,8491,7520284,4546644
P5506,8492,7519093,4546649
P5507,8493,7518338,4546704
P5508,8494,7518388,4547223
P5509,8495,7517857,4547261
P5510,8496,7521858,4545348
P5511,8497,7526253,4541665
P5512,8498,7526887,4541741
P5508,8499,7527018,4542364
P5514,8500,7525635,4543047
P5515,8501,7525132,4543813
P5504,8502,7513917,4547759
P5517,8503,7522421,4545955
P5518,8504,7522563,4544873
P5519,8505,7522935,4544753
P5520,8506,7523318,4544310
P5521,8507,7523296,4543922
P5522,8508,7523728,4544714
P5523,8509,7524017,4545059
P5524,8510,7524777,4544168
P5525,8511,7524405,4543271
P5526,8512,7524296,4542900
P5514,8513,7524744,4542698
P5528,8514,7525810,4542654
P5529,8515,7526203,4542490
P5530,8516,7526583,4543269
P5531,8517,7522962,4546060
P5532,8518,7514704,4548285
P5533,8519,7514819,4549405
P5534,8520,7529419,4562895
P5535,8521,7529499,4560500
P5536,8522,7529499,4559365
P5537,8523,7530771,4560522
P5538,8524,7532777,4561554
P5539,8525,7533396,4562562
P5540,8526,7529299,4555559
P5541,8527,7529677,4556590
P5542,8528,7529873,4537035
P5543,8529,7529472,4533276
P5544,8530,7529701,4527706
P5545,8531,7581042,4553789
P5546,8532,7580593,4554895
P5547,8533,7591174,4557418
P5555,8534,7592908,4595977
P5560,8535,7594717,4596850
P5562,8536,7595149,4597668
P5566,8537,7596442,4594320
P5569,8538,7596607,4593274
P5573,8539,7597781,4592405
P5585,8540,7601018,4588227
P5588,8541,7601628,4588761
P5589,8542,7601721,4588405
P5597,8543,7625421,4562333
P5599,8544,7627435,4560834
P5602,8545,7631638,4558158
P5603,8546,7632405,4555551
P5604,8547,7630098,4555718
P5605,8548,7628460,4555886
P5609,8549,7629568,4558499
P5613,8550,7622235,4578071
P5615,8551,7626454,4576779
P5616,8552,7627395,4576496
P5617,8553,7624113,4576591
P5618,8554,7621524,4574690
P5619,8555,7622656,4573428
P5621,8556,7624767,4574755
P5622,8557,7625758,4574583
P5623,8558,7628339,4574989
P5624,8559,7629934,4574400
P5625,8560,7630248,4574296
P5627,8561,7634318,4573895
P5628,8562,7630225,4573818
P5629,8563,7628286,4573719
P5630,8564,7635205,4573833
P5631,8565,7635825,4574055
P5639,8566,7524454,4629776
P5640,8567,7482259,4587220
P5641,8568,7480644,4590595
P5643,8569,7474692,4574814
P5645,8570,7544294,4638513
P5798,8571,7543108,4636056
P5799,8572,7503602,4563323
P5800,8573,7501435,4561301
P5801,8574,7499433,4564864
P5802,8575,7490011,4562817
P5803,8576,7488827,4566477
P5804,8577,7509993,4666093
P5805,8578,7509779,4665804
P5806,8579,7509027,4665577
P5807,8580,7509332,4665280
P5808,8581,7509551,4664956
P5809,8582,7509136,4664704
P5810,8583,7629383,4605194
P5811,8584,7624486,4608610
P5812,8585,7622701,4638742
P5813,8586,7618221,4636479
P5814,8587,7626337,4607703
P5815,8588,7621640,4610351
P5816,8589,7620379,4607896
P5818,8590,7611526,4627813
P5819,8591,7657050,4622109
P5820,8592,7655919,4622261
P1616,8593,7658555,4633875
P5822,8594,7654788,4639243
P5824,8595,7654629,4642557
P5825,8596,7657705,4639800
P5823,8597,7656780,4637833
P5826,8598,7650933,4625381
P5827,8599,7655795,4626188
P5828,8600,7648323,4625438
P5829,8601,7648734,4625312
P5830,8602,7654724,4626658
P5831,8603,7651773,4619561
P5832,8604,7651093,4622107
P5833,8605,7651121,4620123
P5834,8606,7652080,4617818
P5835,8607,7651782,4625342
P5836,8608,7652377,4625400
P5837,8609,7654452,4632244
P5838,8610,7655724,4637555
P5839,8611,7651647,4642991
P5840,8612,7652113,4644589
P6518,8613,7587338,4634286
P6519,8614,7583989,4635414
P6520,8615,7584124,4634777
P1287,8616,7584742,4631857
P1286,8617,7584256,4630686
P6523,8618,7585742,4636047
P6524,8619,7583763,4634126
P6525,8620,7581309,4630190
P6526,8621,7580224,4629821
P6527,8622,7580968,4628892
P6528,8623,7584559,4630229
P6529,8624,7583493,4630925
P6530,8625,7583740,4630543
P6531,8626,7599398,4630611
P6532,8627,7472799,4561470
P3062,8628,7643542,4560721
P3052,8629,7643625,4563226
P6537,8630,7608537,4564540
P6538,8631,7606025,4583748
P6539,8632,7635578,4570048
