ProfID,OBJECTID,HorNO,HorID,DepthFrom,DepthTo,SOC
P3623,23548,1,P3623H01,0,18,1.7
P3623,23548,1,P3623H01,0,18,1.7
P3623,23726,1,P3623H01,0,18,1.7
P3623,23726,1,P3623H01,0,18,1.7
P3623,23549,2,P3623H02,18,53,1.2
P3623,23549,2,P3623H02,18,53,1.2
P3623,23727,2,P3623H02,18,53,1.2
P3623,23727,2,P3623H02,18,53,1.2
P3623,23550,3,P3623H03,53,89,0.6
P3623,23550,3,P3623H03,53,89,0.6
P3623,23728,3,P3623H03,53,89,0.6
P3623,23728,3,P3623H03,53,89,0.6
P3623,23551,4,P3623H04,107,130,0.5
P3623,23551,4,P3623H04,107,130,0.5
P3623,23729,4,P3623H04,107,130,0.5
P3623,23729,4,P3623H04,107,130,0.5
P3624,25180,1,P3624H01,0,30,0.8
P3624,25181,2,P3624H02,42,78,1.2
P3624,25182,3,P3624H03,78,116,0.5
P3625,23552,1,P3625H01,0,32,0.6
P3625,23553,2,P3625H02,32,67,0.5
P3625,23554,3,P3625H03,84,109,0.1
P3626,25183,1,P3626H01,0,44,2.1
P3626,25184,2,P3626H02,44,81,1.4
P3626,25185,3,P3626H03,81,120,2.1
P3627,23555,1,P3627H01,0,42,1.9
P3627,23556,2,P3627H02,42,110,0.9
P3628,25186,1,P3628H01,0,29,2.0
P3628,25187,2,P3628H02,29,44,1.4
P3628,25188,3,P3628H03,44,110,1.5
P3629,25189,1,P3629H01,0,42,2.1
P3629,25190,2,P3629H02,42,71,1.3
P3629,25191,3,P3629H03,71,125,2.0
P3630,23557,1,P3630H01,0,30,2.4
P3630,23558,2,P3630H02,30,64,1.4
P3630,23559,3,P3630H03,64,110,1.3
P3631,25192,1,P3631H01,0,34,2.0
P3631,25193,2,P3631H02,34,90,1.8
P3632,25194,1,P3632H01,0,39,3.0
P3632,25195,2,P3632H02,39,92,1.7
P3632,25196,3,P3632H03,92,125,2.0
P3633,23560,1,P3633H01,0,37,2.3
P3633,23561,2,P3633H02,37,67,1.0
P3633,23562,3,P3633H03,67,107,0.5
P3634,25197,1,P3634H01,0,41,2.7
P3634,25198,2,P3634H02,41,86,1.6
P3634,25199,3,P3634H03,86,110,1.7
P3635,23563,1,P3635H01,0,40,3.1
P3635,23564,2,P3635H02,40,84,1.1
P3636,23565,1,P3636H01,0,35,3.7
P3636,23566,2,P3636H02,35,59,3.5
P3636,23567,3,P3636H03,59,100,1.5
P3637,23568,1,P3637H01,0,40,2.7
P3637,23569,2,P3637H02,40,62,0.8
P3637,23570,3,P3637H03,62,95,-9999.0
P3638,25200,1,P3638H01,0,34,3.0
P3638,25201,2,P3638H02,34,67,1.8
P3638,25202,3,P3638H03,67,125,1.1
P3639,23571,1,P3639H01,0,33,2.8
P3639,23572,2,P3639H02,33,95,2.0
P3640,23573,1,P3640H01,0,40,3.2
P3640,23574,2,P3640H02,40,71,1.4
P3640,23575,3,P3640H03,71,103,1.8
P3640,23576,4,P3640H04,103,120,1.8
P3641,25203,1,P3641H01,0,42,2.7
P3641,25204,2,P3641H02,81,130,0.9
P3642,23577,1,P3642H01,0,41,3.5
P3642,23578,2,P3642H02,41,73,3.3
P3642,23579,3,P3642H03,73,100,2.1
P3643,25205,1,P3643H01,0,35,-9999.0
P3643,25206,2,P3643H02,35,76,1.7
P3643,25207,3,P3643H03,76,140,2.0
P3644,23580,1,P3644H01,0,43,-9999.0
P3644,23581,2,P3644H02,43,60,-9999.0
P3644,23582,3,P3644H03,60,76,-9999.0
P3644,23583,4,P3644H04,76,110,-9999.0
P3645,23584,1,P3645H01,0,45,3.0
P3645,23585,2,P3645H02,45,75,2.1
P3645,23586,3,P3645H03,75,96,2.4
P3645,23587,4,P3645H04,96,115,-9999.0
P3647,25208,1,P3647H01,0,36,2.8
P3647,25209,2,P3647H02,36,77,1.5
P3647,25210,3,P3647H03,77,110,1.3
P3648,23588,1,P3648H01,0,39,2.6
P3648,23588,1,P3648H01,0,39,2.6
P3648,23602,1,P3648H01,0,39,2.6
P3648,23602,1,P3648H01,0,39,2.6
P3648,23589,2,P3648H02,39,71,1.5
P3648,23589,2,P3648H02,39,71,1.5
P3648,23603,2,P3648H02,39,71,1.5
P3648,23603,2,P3648H02,39,71,1.5
P3648,23590,3,P3648H03,71,130,1.5
P3648,23590,3,P3648H03,71,130,1.5
P3648,23604,3,P3648H03,71,130,1.5
P3648,23604,3,P3648H03,71,130,1.5
P3649,25211,1,P3649H01,0,45,2.4
P3649,25212,2,P3649H02,45,100,1.9
P3649,25213,3,P3649H03,100,130,1.6
P3650,23591,1,P3650H01,0,40,3.0
P3650,23592,2,P3650H02,40,105,1.9
P3650,23593,3,P3650H03,105,140,1.0
P3651,23594,1,P3651H01,0,40,3.0
P3651,23595,2,P3651H02,40,70,1.8
P3651,23596,3,P3651H03,70,117,1.6
P3652,23597,1,P3652H01,0,36,2.7
P3652,23598,2,P3652H02,36,54,2.3
P3652,23599,3,P3652H03,54,90,1.3
P3653,25214,1,P3653H01,0,34,2.6
P3653,25215,2,P3653H02,34,81,1.6
P3654,25216,1,P3654H01,0,27,3.9
P3654,25217,2,P3654H02,27,57,2.0
P3654,25218,3,P3654H03,57,130,-9999.0
P3655,25219,1,P3655H01,0,42,2.8
P3655,25220,2,P3655H02,42,70,2.4
P3655,25221,3,P3655H03,70,95,3.1
P3656,23600,1,P3656H01,0,41,3.0
P3656,23601,2,P3656H02,41,75,2.2
P3658,25222,1,P3658H01,0,42,2.5
P3658,25223,2,P3658H02,42,90,2.0
P3658,25224,3,P3658H03,90,120,1.0
P3659,25225,1,P3659H01,0,38,2.4
P3659,25226,2,P3659H02,38,60,2.3
P3659,25227,3,P3659H03,60,107,2.1
P3660,25228,1,P3660H01,0,39,4.1
P3660,25229,2,P3660H02,39,84,4.6
P3660,25230,3,P3660H03,84,145,0.8
P3661,23605,1,P3661H01,0,41,4.2
P3661,23606,2,P3661H02,41,80,3.2
P3661,23607,3,P3661H03,80,96,2.7
P3662,23608,1,P3662H01,0,40,3.9
P3662,23609,2,P3662H02,40,90,2.7
P3662,23610,3,P3662H03,90,130,1.6
P3663,23611,1,P3663H01,0,34,5.7
P3663,23612,2,P3663H02,34,57,4.3
P3663,23613,3,P3663H03,57,103,5.2
P3664,25231,1,P3664H01,0,40,5.7
P3664,25232,2,P3664H02,40,80,3.9
P3664,25233,3,P3664H03,80,100,-9999.0
P3665,23614,1,P3665H01,0,34,4.5
P3665,23615,2,P3665H02,34,63,1.5
P3665,23616,3,P3665H03,63,140,1.0
P3666,23617,1,P3666H01,0,39,4.1
P3666,23618,2,P3666H02,39,100,2.7
P3666,23619,3,P3666H03,100,150,3.8
P3667,23620,1,P3667H01,0,30,2.1
P3667,23621,2,P3667H02,30,80,1.4
P3668,23622,1,P3668H01,0,30,2.2
P3668,23623,2,P3668H02,30,62,1.6
P3668,23624,3,P3668H03,62,125,2.7
P3669,25234,1,P3669H01,0,37,2.3
P3669,25235,2,P3669H02,37,76,1.6
P3669,25236,3,P3669H03,76,120,2.3
P3670,25237,1,P3670H01,0,37,1.8
P3670,25238,2,P3670H02,41,63,1.2
P3670,25239,3,P3670H03,80,112,1.0
P3671,23625,1,P3671H01,0,22,0.7
P3671,23626,2,P3671H02,39,68,0.5
P3671,23627,3,P3671H03,91,119,0.2
P3672,24285,1,P3672H01,0,15,1.0
P3672,24286,2,P3672H02,15,40,0.6
P3672,24287,3,P3672H03,49,81,0.5
P3672,24288,4,P3672H04,81,116,0.2
P3673,23628,1,P3673H01,0,19,0.8
P3673,23629,2,P3673H02,19,35,0.2
P3673,23630,3,P3673H03,35,58,0.1
P3673,23631,4,P3673H04,85,105,0.2
P3675,23632,1,P3675H01,0,43,0.7
P3675,23633,2,P3675H02,43,75,0.3
P3675,23634,3,P3675H03,75,101,0.2
P3676,24292,1,P3676H01,0,30,0.9
P3676,24293,2,P3676H02,40,74,0.4
P3676,24294,3,P3676H03,74,100,0.2
P3677,24295,1,P3677H01,0,20,0.6
P3677,24296,2,P3677H02,20,50,0.5
P3677,24297,3,P3677H03,75,102,0.2
P3678,23635,1,P3678H01,0,34,0.5
P3678,23636,2,P3678H02,34,56,0.4
P3678,23637,3,P3678H03,70,106,0.2
P3679,23638,1,P3679H01,0,28,1.0
P3679,23639,2,P3679H02,40,82,0.5
P3679,23640,3,P3679H03,108,121,0.2
P3680,24298,1,P3680H01,0,32,1.3
P3680,24299,2,P3680H02,32,72,1.2
P3680,24300,3,P3680H03,72,106,0.8
P3681,23641,1,P3681H01,0,29,0.5
P3681,23642,2,P3681H02,46,76,0.1
P3681,23643,3,P3681H03,76,103,0.3
P3682,23644,1,P3682H01,0,40,0.8
P3682,23645,2,P3682H02,40,86,0.4
P3682,23646,3,P3682H03,86,109,0.2
P3683,23647,1,P3683H01,0,27,0.6
P3683,23648,2,P3683H02,27,58,0.5
P3683,23649,3,P3683H03,58,90,0.2
P3683,23650,4,P3683H04,90,105,0.3
P3684,23651,1,P3684H01,0,27,0.3
P3684,23652,2,P3684H02,55,84,0.3
P3684,23653,3,P3684H03,84,113,0.1
P3685,23654,1,P3685H01,0,28,0.4
P3685,23655,2,P3685H02,28,60,0.1
P3685,23656,3,P3685H03,60,92,0.3
P3686,25240,1,P3686H01,0,31,1.0
P3686,25241,2,P3686H02,31,75,0.8
P3686,25242,3,P3686H03,75,105,0.6
P3687,25243,1,P3687H01,0,19,0.6
P3687,25244,2,P3687H02,19,55,0.9
P3687,25245,3,P3687H03,55,87,0.5
P3687,25246,4,P3687H04,87,112,0.2
P3688,25247,1,P3688H01,0,29,0.9
P3688,25248,2,P3688H02,47,87,0.6
P3688,25249,3,P3688H03,107,127,0.5
P3689,23657,1,P3689H01,0,24,1.1
P3689,23658,2,P3689H02,49,78,0.5
P3689,23659,3,P3689H03,98,124,0.4
P3690,25250,1,P3690H01,0,27,1.5
P3690,25251,2,P3690H02,27,44,1.0
P3690,25252,3,P3690H03,44,102,1.2
P3691,23660,1,P3691H01,0,31,1.8
P3691,23661,2,P3691H02,31,62,-9999.0
P3691,23662,3,P3691H03,62,98,0.6
P3692,23663,1,P3692H01,0,33,0.8
P3692,23664,2,P3692H02,33,76,0.6
P3692,23665,3,P3692H03,76,115,0.6
P3693,23666,1,P3693H01,0,33,1.4
P3693,23667,2,P3693H02,33,73,0.7
P3693,23668,3,P3693H03,73,101,0.6
P3693,23669,4,P3693H04,101,130,5.0
P3694,23670,1,P3694H01,0,36,5.0
P3694,23671,2,P3694H02,36,62,5.1
P3695,25253,1,P3695H01,0,45,4.8
P3695,25254,2,P3695H02,45,80,4.0
P3696,23672,1,P3696H01,0,44,6.6
P3696,23673,2,P3696H02,44,92,7.0
P3697,25255,1,P3697H01,0,40,0.6
P3697,25256,2,P3697H02,40,63,4.2
P3698,23674,1,P3698H01,0,42,5.6
P3698,23675,2,P3698H02,42,78,5.3
P3698,23676,3,P3698H03,78,120,-9999.0
P3699,25257,1,P3699H01,0,40,2.9
P3699,25258,2,P3699H02,40,84,2.6
P3699,25259,3,P3699H03,84,118,2.4
P3700,23677,1,P3700H01,0,31,4.9
P3700,23678,2,P3700H02,31,69,4.4
P3700,23679,3,P3700H03,69,110,1.2
P3701,23680,1,P3701H01,0,40,5.0
P3701,23681,2,P3701H02,40,71,5.3
P3701,23682,3,P3701H03,71,95,3.8
P3702,23683,1,P3702H01,0,34,2.0
P3702,23684,2,P3702H02,34,65,0.9
P3702,23685,3,P3702H03,65,120,0.6
P3703,23686,1,P3703H01,0,39,1.6
P3703,23687,2,P3703H02,39,94,0.8
P3704,25260,1,P3704H01,0,39,1.6
P3704,25261,2,P3704H02,39,92,1.3
P3704,25262,3,P3704H03,92,125,1.2
P3705,23688,1,P3705H01,0,40,2.4
P3705,23689,2,P3705H02,47,65,2.8
P3705,23690,3,P3705H03,65,117,0.6
P3706,23691,1,P3706H01,0,31,1.3
P3707,25263,1,P3707H01,0,32,-9999.0
P3707,25264,2,P3707H02,32,52,-9999.0
P3707,25265,3,P3707H03,52,85,-9999.0
P3708,23692,1,P3708H01,0,31,1.2
P3708,23693,2,P3708H02,31,62,1.0
P3708,23694,3,P3708H03,62,83,1.3
P3708,23695,4,P3708H04,83,105,1.6
P3708,23696,5,P3708H05,105,135,-9999.0
P3709,23697,1,P3709H01,0,38,2.6
P3709,23698,2,P3709H02,38,90,0.9
P3709,23699,3,P3709H03,90,140,0.7
P3710,23700,1,P3710H01,0,38,2.5
P3710,23701,2,P3710H02,38,88,1.5
P3710,23702,3,P3710H03,88,120,0.7
P3711,25266,1,P3711H01,0,32,2.2
P3711,25267,2,P3711H02,32,75,2.1
P3711,25268,3,P3711H03,75,115,2.2
P3712,25269,1,P3712H01,0,40,2.6
P3712,25270,2,P3712H02,40,80,3.1
P3712,25271,3,P3712H03,80,110,-9999.0
P3714,23703,1,P3714H01,0,39,3.1
P3714,23704,2,P3714H02,39,70,1.3
P3714,23705,3,P3714H03,70,100,0.9
P3715,25272,1,P3715H01,0,25,3.0
P3715,25273,2,P3715H02,25,39,2.2
P3715,25274,3,P3715H03,39,80,2.0
P3716,23706,1,P3716H01,0,42,2.4
P3716,23707,2,P3716H02,42,88,1.8
P3716,23708,3,P3716H03,88,120,0.9
P3717,25275,1,P3717H01,0,35,1.8
P3717,25276,2,P3717H02,35,70,2.4
P3718,25277,1,P3718H01,0,28,1.7
P3718,25278,2,P3718H02,28,46,1.4
P3718,25279,3,P3718H03,46,82,1.7
P3719,25280,1,P3719H01,0,35,2.2
P3720,23709,1,P3720H01,0,36,1.3
P3720,23710,2,P3720H02,36,69,1.0
P3720,23711,3,P3720H03,69,105,0.8
P3721,25281,1,P3721H01,0,42,2.1
P3721,25282,2,P3721H02,42,64,1.8
P3721,25283,3,P3721H03,64,85,1.0
P3721,25284,4,P3721H04,85,135,0.9
P3722,25285,1,P3722H01,0,32,2.0
P3722,25286,2,P3722H02,32,68,1.4
P3722,25287,3,P3722H03,68,88,1.1
P3723,23712,1,P3723H01,0,39,1.6
P3723,23713,2,P3723H02,39,67,1.2
P3723,23714,3,P3723H03,67,112,0.9
P3723,23715,4,P3723H04,112,140,-9999.0
P3724,25288,1,P3724H01,0,45,1.2
P3724,25289,2,P3724H02,45,80,0.7
P3725,23716,1,P3725H01,0,31,1.4
P3725,23717,2,P3725H02,31,67,0.2
P3725,23718,3,P3725H03,90,129,0.2
P3726,25290,1,P3726H01,0,26,1.6
P3726,25291,2,P3726H02,26,65,0.8
P3726,25292,3,P3726H03,86,108,0.2
P3727,23719,1,P3727H01,0,31,1.5
P3727,23720,2,P3727H02,38,95,1.2
P3727,23721,3,P3727H03,95,130,0.8
P3728,23722,1,P3728H01,0,30,0.5
P3728,23723,2,P3728H02,46,72,0.5
P3728,23724,3,P3728H03,72,88,0.2
P3728,23725,4,P3728H04,88,113,0.5
P3730,25293,1,P3730H01,0,27,2.0
P3730,25294,2,P3730H02,27,51,1.0
P3730,25295,3,P3730H03,73,107,0.5
P3731,23730,1,P3731H01,0,43,0.9
P3731,23731,2,P3731H02,43,80,1.2
P3731,23732,3,P3731H03,80,135,1.6
P3732,25296,1,P3732H01,0,25,1.4
P3732,25297,2,P3732H02,25,53,0.6
P3732,25298,3,P3732H03,73,109,0.5
P3733,23733,1,P3733H01,0,33,3.0
P3733,23734,2,P3733H02,45,81,1.4
P3733,23735,3,P3733H03,81,135,0.6
P3734,25299,1,P3734H01,0,40,2.0
P3734,25300,2,P3734H02,40,115,2.4
P3735,25301,1,P3735H01,0,38,3.4
P3735,25302,2,P3735H02,38,73,1.9
P3735,25303,3,P3735H03,73,130,1.7
P3736,23736,1,P3736H01,0,35,2.3
P3736,23737,2,P3736H02,35,63,1.2
P3736,23738,3,P3736H03,63,104,0.9
P3737,25304,1,P3737H01,0,35,1.7
P3737,25305,2,P3737H02,35,75,2.8
P3738,25306,1,P3738H01,0,43,1.0
P3738,25307,2,P3738H02,43,79,0.6
P3739,23739,1,P3739H01,0,33,1.3
P3739,23740,2,P3739H02,33,66,1.5
P3739,23741,3,P3739H03,66,100,0.8
P3740,23742,1,P3740H01,0,37,1.6
P3740,23743,2,P3740H02,37,68,0.9
P3742,25308,1,P3742H01,0,25,0.6
P3742,25309,2,P3742H02,25,50,0.5
P3742,25310,3,P3742H03,50,100,0.4
P3743,25311,1,P3743H01,0,28,1.4
P3743,25312,2,P3743H02,28,45,1.4
P3743,25313,3,P3743H03,45,66,0.9
P3744,25314,1,P3744H01,0,33,-9999.0
P3744,25315,2,P3744H02,46,78,-9999.0
P3745,25316,1,P3745H01,0,38,1.7
P3745,25317,2,P3745H02,38,102,2.0
P3746,25318,1,P3746H01,0,45,0.7
P3746,25319,2,P3746H02,45,100,0.5
P3747,23744,1,P3747H01,0,30,-9999.0
P3747,23745,2,P3747H02,30,58,-9999.0
P3747,23746,3,P3747H03,58,100,-9999.0
P3748,23747,1,P3748H01,0,24,0.9
P3748,23748,2,P3748H02,24,50,0.7
P3749,23749,1,P3749H01,0,33,1.3
P3749,23750,2,P3749H02,33,79,1.2
P3749,23751,3,P3749H03,79,110,-9999.0
P3750,23752,1,P3750H01,0,28,1.5
P3750,23753,2,P3750H02,28,77,1.0
P3750,23754,3,P3750H03,77,110,0.8
P3751,23755,1,P3751H01,0,49,1.3
P3751,23756,2,P3751H02,49,82,0.8
P3751,23757,3,P3751H03,82,110,1.0
P3752,25320,1,P3752H01,0,40,-9999.0
P3754,25321,1,P3754H01,0,44,1.4
P3754,25322,2,P3754H02,57,120,1.6
P3755,23758,1,P3755H01,0,30,1.5
P3755,23759,2,P3755H02,30,85,0.8
P3756,23760,1,P3756H01,0,30,1.3
P3756,23761,2,P3756H02,30,82,0.5
P3756,23762,3,P3756H03,82,110,0.6
P3757,23763,1,P3757H01,0,26,1.0
P3757,23764,2,P3757H02,26,70,1.2
P3757,23765,3,P3757H03,70,90,0.2
P3757,23766,4,P3757H04,90,130,0.3
P3758,23767,1,P3758H01,0,43,1.0
P3758,23768,2,P3758H02,43,90,0.6
P3758,23769,3,P3758H03,90,125,0.6
P3759,25323,1,P3759H01,0,35,1.0
P3759,25324,2,P3759H02,35,50,0.9
P3761,23770,1,P3761H01,0,29,2.0
P3761,23771,2,P3761H02,29,66,1.2
P3761,23772,3,P3761H03,66,90,0.8
P3762,25325,1,P3762H01,0,40,1.8
P3762,25326,2,P3762H02,40,90,1.7
P3762,25327,3,P3762H03,90,110,1.5
P3763,25328,1,P3763H01,0,34,-9999.0
P3763,25329,2,P3763H02,34,70,-9999.0
P3764,25330,1,P3764H01,0,43,1.8
P3764,25331,2,P3764H02,43,60,2.3
P3765,23773,1,P3765H01,0,40,2.1
P3765,23774,2,P3765H02,40,80,1.0
P3766,23775,1,P3766H01,0,22,2.3
P3766,23776,2,P3766H02,22,76,1.4
P3766,23777,3,P3766H03,76,105,0.9
P3767,25332,1,P3767H01,0,45,3.1
P3767,25332,1,P3767H01,0,45,3.1
P3767,25333,2,P3767H02,45,85,2.0
P3767,25333,2,P3767H02,45,85,2.0
P3768,23778,1,P3768H01,0,43,2.1
P3768,23779,2,P3768H02,43,90,1.2
P3769,25334,1,P3769H01,0,42,2.6
P3769,25335,2,P3769H02,42,63,1.7
P3769,25336,3,P3769H03,63,120,1.2
P3770,23780,1,P3770H01,0,40,-9999.0
P3770,23781,2,P3770H02,46,100,-9999.0
P3771,25337,1,P3771H01,0,46,1.7
P3771,25338,2,P3771H02,46,80,1.7
P3772,23782,1,P3772H01,0,41,-9999.0
P3772,23783,2,P3772H02,41,66,-9999.0
P3772,23784,3,P3772H03,66,95,-9999.0
P3772,23785,4,P3772H04,95,120,-9999.0
P3773,23786,1,P3773H01,0,40,0.9
P3773,23787,2,P3773H02,47,88,0.8
P3773,23788,3,P3773H03,88,150,0.5
P3774,23789,1,P3774H01,0,37,1.1
P3774,23790,2,P3774H02,37,82,0.2
P3774,23791,3,P3774H03,82,110,0.5
P3776,23792,1,P3776H01,0,28,0.7
P3776,23793,2,P3776H02,28,77,0.9
P3776,23794,3,P3776H03,77,110,0.7
P3777,25339,1,P3777H01,0,45,0.9
P3777,25340,2,P3777H02,52,110,1.5
P3778,23795,1,P3778H01,0,28,1.2
P3778,23796,2,P3778H02,37,71,0.8
P3778,23797,3,P3778H03,71,120,0.6
P3779,25341,1,P3779H01,0,36,1.3
P3779,25342,2,P3779H02,36,74,1.2
P3780,23798,1,P3780H01,0,32,1.7
P3780,23799,2,P3780H02,32,60,0.8
P3780,23800,3,P3780H03,60,100,1.2
P3781,23801,1,P3781H01,0,33,1.0
P3781,23802,2,P3781H02,33,48,0.6
P3782,25343,1,P3782H01,0,26,1.5
P3782,25344,2,P3782H02,26,75,1.5
P3783,23803,1,P3783H01,0,29,1.5
P3783,23804,2,P3783H02,29,62,1.6
P3783,23805,3,P3783H03,62,110,1.0
P3784,23806,1,P3784H01,0,26,0.8
P3784,23807,2,P3784H02,26,48,0.6
P3784,23808,3,P3784H03,48,72,0.3
P3785,25345,1,P3785H01,0,40,1.5
P3785,25346,2,P3785H02,40,80,1.7
P3786,23809,1,P3786H01,0,30,1.7
P3786,23810,2,P3786H02,50,100,1.1
P3787,25347,1,P3787H01,0,43,1.6
P3787,25348,2,P3787H02,43,65,1.7
P3788,23811,1,P3788H01,0,30,1.7
P3788,23812,2,P3788H02,30,44,0.5
P3788,23813,3,P3788H03,44,86,0.6
P3788,23814,4,P3788H04,86,111,0.6
P3789,23815,1,P3789H01,0,31,1.7
P3789,23816,2,P3789H02,31,48,0.9
P3789,23817,3,P3789H03,48,91,0.7
P3791,25349,1,P3791H01,0,35,-9999.0
P3791,25350,2,P3791H02,35,60,-9999.0
P3791,25351,3,P3791H03,60,120,-9999.0
P3792,25352,1,P3792H01,0,35,-9999.0
P3792,25353,2,P3792H02,35,75,-9999.0
P3793,23818,1,P3793H01,0,38,2.6
P3793,23819,2,P3793H02,38,87,1.7
P3793,23820,3,P3793H03,87,130,1.2
P3794,25354,1,P3794H01,0,37,-9999.0
P3794,25355,2,P3794H02,37,76,-9999.0
P3794,25356,3,P3794H03,76,120,-9999.0
P3795,23821,1,P3795H01,0,40,2.2
P3795,23822,2,P3795H02,40,71,1.8
P3795,23823,3,P3795H03,71,100,1.0
P3796,23824,1,P3796H01,0,43,2.2
P3796,23825,2,P3796H02,43,80,1.7
P3797,25357,1,P3797H01,0,31,2.4
P3797,25358,2,P3797H02,31,50,2.0
P3797,25359,3,P3797H03,50,80,-9999.0
P3798,25360,1,P3798H01,0,36,1.4
P3798,25360,1,P3798H01,0,36,1.4
P3798,25361,2,P3798H02,36,66,0.9
P3798,25361,2,P3798H02,36,66,0.9
P3798,25362,3,P3798H03,85,110,0.3
P3798,25362,3,P3798H03,85,110,0.3
P3799,23826,1,P3799H01,0,25,1.2
P3799,23827,2,P3799H02,25,41,0.6
P3799,23828,3,P3799H03,41,82,0.7
P3799,23829,4,P3799H04,87,115,0.3
P3800,23830,1,P3800H01,0,24,2.4
P3800,23831,2,P3800H02,41,71,1.3
P3800,23832,3,P3800H03,98,114,0.6
P3801,25363,1,P3801H01,0,30,1.3
P3801,25364,2,P3801H02,30,64,0.8
P3801,25365,3,P3801H03,64,90,0.9
P3801,25366,4,P3801H04,90,123,0.8
P3802,25367,1,P3802H01,0,30,0.5
P3802,25368,2,P3802H02,30,63,0.5
P3802,25369,3,P3802H03,83,111,0.5
P3803,23833,1,P3803H01,0,27,1.2
P3803,23834,2,P3803H02,27,47,0.7
P3803,23835,3,P3803H03,70,90,0.9
P3804,23836,1,P3804H01,0,30,1.3
P3804,23837,2,P3804H02,30,63,0.6
P3804,23838,3,P3804H03,63,96,0.3
P3805,25370,1,P3805H01,0,38,1.6
P3805,25371,2,P3805H02,38,77,0.8
P3805,25372,3,P3805H03,95,120,0.7
P3806,25373,1,P3806H01,0,23,1.5
P3806,25374,2,P3806H02,23,57,0.9
P3806,25375,3,P3806H03,87,117,0.5
P3808,23839,1,P3808H01,0,36,0.8
P3808,23840,2,P3808H02,44,58,0.7
P3808,23841,3,P3808H03,62,82,0.2
P3808,23842,4,P3808H04,82,110,0.8
P3809,25376,1,P3809H01,0,26,1.5
P3809,25377,2,P3809H02,26,37,0.4
P3809,25378,3,P3809H03,37,62,0.8
P3809,25379,4,P3809H04,100,131,0.5
P3810,23843,1,P3810H01,0,34,0.5
P3810,23844,2,P3810H02,34,77,0.4
P3810,23845,3,P3810H03,90,128,0.4
P3811,25380,1,P3811H01,0,35,0.9
P3811,25381,2,P3811H02,49,82,0.9
P3811,25382,3,P3811H03,82,123,0.9
P3812,25383,1,P3812H01,0,38,1.0
P3812,25384,2,P3812H02,38,60,0.2
P3812,25385,3,P3812H03,100,130,0.9
P3813,23846,1,P3813H01,0,22,0.6
P3813,23847,2,P3813H02,30,75,0.3
P3813,23848,3,P3813H03,98,113,0.2
P3814,23849,1,P3814H01,0,24,1.0
P3814,23850,2,P3814H02,24,48,0.2
P3814,23851,3,P3814H03,64,90,0.5
P3815,23852,1,P3815H01,0,40,2.3
P3815,23853,2,P3815H02,47,72,1.3
P3815,23854,3,P3815H03,72,98,0.9
P3815,23855,4,P3815H04,103,112,0.4
P3816,23856,1,P3816H01,0,30,0.8
P3816,23857,2,P3816H02,30,70,0.5
P3816,23858,3,P3816H03,90,122,0.3
P3817,25386,1,P3817H01,0,37,0.8
P3817,25387,2,P3817H02,37,57,0.6
P3817,25388,3,P3817H03,90,126,0.5
P3818,25389,1,P3818H01,0,45,1.0
P3818,25390,2,P3818H02,45,91,1.9
P3818,25391,3,P3818H03,91,111,1.6
P3819,23859,1,P3819H01,0,33,1.3
P3819,23859,1,P3819H01,0,33,1.3
P3819,23910,1,P3819H01,0,33,1.3
P3819,23910,1,P3819H01,0,33,1.3
P3819,23860,2,P3819H02,33,64,0.3
P3819,23860,2,P3819H02,33,64,0.3
P3819,23911,2,P3819H02,33,64,0.3
P3819,23911,2,P3819H02,33,64,0.3
P3819,23861,3,P3819H03,74,122,1.1
P3819,23861,3,P3819H03,74,122,1.1
P3819,23912,3,P3819H03,74,122,1.1
P3819,23912,3,P3819H03,74,122,1.1
P3820,25392,1,P3820H01,0,30,1.7
P3820,25393,2,P3820H02,43,67,0.6
P3820,25394,3,P3820H03,80,115,0.8
P3821,25395,1,P3821H01,0,38,0.5
P3821,25396,2,P3821H02,38,60,0.6
P3821,25397,3,P3821H03,60,104,0.7
P3822,23862,1,P3822H01,0,23,1.3
P3822,23863,2,P3822H02,23,58,1.2
P3822,23864,3,P3822H03,58,99,0.4
P3823,23865,1,P3823H01,0,33,1.0
P3823,23866,2,P3823H02,3,68,0.5
P3823,23867,3,P3823H03,98,118,0.2
P3824,25398,1,P3824H01,0,44,1.5
P3824,25399,2,P3824H02,44,80,0.7
P3824,25400,3,P3824H03,80,113,0.5
P3825,25401,1,P3825H01,0,40,1.5
P3825,25402,2,P3825H02,40,74,0.9
P3825,25403,3,P3825H03,74,119,0.8
P3826,25404,1,P3826H01,0,37,1.0
P3826,25405,2,P3826H02,55,84,0.6
P3826,25406,3,P3826H03,84,120,0.7
P3827,23868,1,P3827H01,0,33,0.9
P3827,23869,2,P3827H02,33,60,0.3
P3827,23870,3,P3827H03,80,118,0.8
P3828,25407,1,P3828H01,0,29,1.3
P3828,25408,2,P3828H02,29,49,1.0
P3828,25409,3,P3828H03,70,111,0.2
P3829,25410,1,P3829H01,0,27,1.2
P3829,25411,2,P3829H02,27,67,0.6
P3829,25412,3,P3829H03,67,111,0.3
P3830,23871,1,P3830H01,0,33,0.8
P3830,23872,2,P3830H02,33,76,0.6
P3830,23873,3,P3830H03,76,102,0.5
P3831,23874,1,P3831H01,0,20,2.4
P3831,23875,2,P3831H02,43,70,0.9
P3831,23876,3,P3831H03,80,111,1.0
